order_id,user_id,restaurant_id,total_amount,name,city,membership,user_user_id,restaurant_name,cuisine,rating
4197,2273,14,835.83,User_2273,Bangalore,Regular,2273,Taste of Tiffins North Indian,,
4198,2789,301,188.91,User_2789,Hyderabad,Regular,2789,Classic Tiffins North Indian,,
4199,654,82,667.94,User_654,Chennai,Regular,654,Udupi Kitchen Pure Veg,,
4200,327,252,891.8,User_327,Hyderabad,Regular,327,New Eatery South Indian,,
4201,2042,489,442.96,User_2042,Pune,Regular,2042,Swagath Foods Punjabi,,
4202,15,216,499.57,User_15,Bangalore,Regular,15,Classic Delights Non-Veg,,
4203,1501,53,1296.27,User_1501,Hyderabad,Regular,1501,Swagath Delights Andhra,,
4204,548,475,1368.17,User_548,Chennai,Regular,548,Ruchi Kitchen Punjabi,,
4205,1355,274,335.85,User_1355,Pune,Gold,1355,Amma Mess Andhra,,
4206,1091,134,624.04,User_1091,Pune,Gold,1091,New Tiffins Non-Veg,,
4207,656,281,838.46,User_656,Pune,Gold,656,Swagath Cafe Non-Veg,,
4208,109,339,1285.42,User_109,Chennai,Regular,109,Annapurna Eatery South Indian,,
4209,586,166,980.43,User_586,Bangalore,Gold,586,Classic Cafe Andhra,,
4210,2173,15,763.13,User_2173,Chennai,Gold,2173,Classic Cafe Multicuisine,,
4211,2501,82,606.08,User_2501,Chennai,Gold,2501,Udupi Kitchen Pure Veg,,
4212,784,304,382.52,User_784,Hyderabad,Regular,784,Hotel Tiffins Andhra,,
4213,1970,318,265.89,User_1970,Bangalore,Regular,1970,Hotel Tiffins Pure Veg,,
4214,2197,395,701.11,User_2197,Bangalore,Regular,2197,Royal Restaurant Punjabi,,
4215,737,102,1250.41,User_737,Bangalore,Gold,737,Darbar Foods Andhra,,
4216,1970,233,500.37,User_1970,Bangalore,Regular,1970,Grand Cafe Family Restaurant,,
4217,1288,140,442.55,User_1288,Chennai,Regular,1288,Royal Tiffins Punjabi,,
4218,2339,446,1076.68,User_2339,Pune,Regular,2339,Annapurna Cafe Andhra,,
4219,1073,127,1131.13,User_1073,Chennai,Regular,1073,Hotel Eatery Family Restaurant,,
4220,1334,66,675.35,User_1334,Bangalore,Gold,1334,Swagath Dhaba Punjabi,,
4221,2348,6,710.96,User_2348,Chennai,Regular,2348,Ruchi Restaurant South Indian,,
4222,1992,34,630.58,User_1992,Pune,Gold,1992,Ruchi Dhaba Multicuisine,,
4223,1876,450,403.1,User_1876,Chennai,Gold,1876,New Foods Chinese,,
4224,2245,60,571.35,User_2245,Hyderabad,Gold,2245,Grand Restaurant North Indian,,
4225,1228,391,434.56,User_1228,Bangalore,Regular,1228,Sri Biryani Family Restaurant,,
4226,2080,160,1460.9,User_2080,Bangalore,Gold,2080,Hotel Tiffins Pure Veg,,
4227,2744,280,230.07,User_2744,Hyderabad,Gold,2744,Taste of Dhaba Andhra,,
4228,1681,259,571.87,User_1681,Chennai,Regular,1681,Amma Curry House Family Restaurant,,
4229,1884,494,313.71,User_1884,Chennai,Regular,1884,Hotel Restaurant North Indian,,
4230,2786,413,147.21,User_2786,Bangalore,Regular,2786,Sai Curry House Punjabi,,
4231,1233,253,317.65,User_1233,Chennai,Gold,1233,New Restaurant North Indian,,
4232,1863,498,579.66,User_1863,Chennai,Gold,1863,Darbar Tiffins Non-Veg,,
4233,682,174,635.57,User_682,Hyderabad,Regular,682,Amma Biryani North Indian,,
4234,1918,95,1379.31,User_1918,Bangalore,Regular,1918,Classic Biryani North Indian,,
4235,334,363,790.83,User_334,Chennai,Gold,334,Annapurna Mess Pure Veg,,
4236,83,354,495.37,User_83,Chennai,Regular,83,Darbar Kitchen Chinese,,
4237,1865,110,249.15,User_1865,Chennai,Regular,1865,Amma Kitchen South Indian,,
4238,2854,92,810.55,User_2854,Hyderabad,Regular,2854,Amma Delights Pure Veg,,
4239,1149,438,169.9,User_1149,Chennai,Gold,1149,Grand Biryani Pure Veg,,
4240,514,254,428.25,User_514,Bangalore,Gold,514,Ruchi Dhaba Chinese,,
4241,1552,335,376.26,User_1552,Hyderabad,Gold,1552,New Biryani Family Restaurant,,
4242,1964,309,731.98,User_1964,Chennai,Gold,1964,Ruchi Curry House Multicuisine,,
4243,417,366,376.12,User_417,Bangalore,Regular,417,Swagath Mess Chinese,,
4244,468,15,982.43,User_468,Bangalore,Regular,468,Classic Cafe Multicuisine,,
4245,2577,416,1377.22,User_2577,Pune,Regular,2577,Amma Cafe Pure Veg,,
4246,97,238,1117.67,User_97,Bangalore,Gold,97,New Foods South Indian,,
4247,2410,448,1239.86,User_2410,Hyderabad,Gold,2410,Amma Biryani Family Restaurant,,
4248,1954,55,1250.51,User_1954,Hyderabad,Gold,1954,Darbar Restaurant Multicuisine,,
4249,1111,277,328.11,User_1111,Hyderabad,Gold,1111,Swagath Restaurant North Indian,,
4250,892,363,286.69,User_892,Bangalore,Gold,892,Annapurna Mess Pure Veg,,
4251,2589,348,605.17,User_2589,Bangalore,Gold,2589,Royal Restaurant Andhra,,
4252,1029,104,166.8,User_1029,Bangalore,Gold,1029,Grand Dhaba South Indian,,
4253,2349,137,252.1,User_2349,Pune,Regular,2349,Swagath Delights Andhra,,
4254,2676,430,663.82,User_2676,Hyderabad,Gold,2676,Royal Delights South Indian,,
4255,2168,244,579.53,User_2168,Chennai,Gold,2168,Amma Tiffins South Indian,,
4256,2651,388,586.75,User_2651,Pune,Gold,2651,Spice Cafe South Indian,,
4257,1441,14,1058.52,User_1441,Hyderabad,Gold,1441,Taste of Tiffins North Indian,,
4258,2400,431,1138.23,User_2400,Pune,Regular,2400,Udupi Tiffins Punjabi,,
4259,1187,382,1186.78,User_1187,Chennai,Gold,1187,Annapurna Mess Andhra,,
4260,2432,32,1484.48,User_2432,Pune,Regular,2432,Udupi Eatery North Indian,,
4261,1148,102,249.26,User_1148,Hyderabad,Regular,1148,Darbar Foods Andhra,,
4262,1403,43,1200.03,User_1403,Hyderabad,Gold,1403,Sai Cafe North Indian,,
4263,2184,423,346.77,User_2184,Hyderabad,Regular,2184,Royal Tiffins Multicuisine,,
4264,1494,189,1008.44,User_1494,Hyderabad,Gold,1494,Hotel Curry House Non-Veg,,
4265,804,308,408.25,User_804,Bangalore,Gold,804,Annapurna Biryani Family Restaurant,,
4266,2061,93,638.38,User_2061,Chennai,Gold,2061,Swagath Cafe Multicuisine,,
4267,1269,344,291.13,User_1269,Bangalore,Gold,1269,Annapurna Kitchen North Indian,,
4268,1022,169,1237.9,User_1022,Bangalore,Regular,1022,Ruchi Curry House Pure Veg,,
4269,358,193,1113.08,User_358,Bangalore,Gold,358,Swagath Eatery Multicuisine,,
4270,2259,386,302.61,User_2259,Bangalore,Gold,2259,Sai Cafe Andhra,,
4271,2392,170,638.48,User_2392,Bangalore,Gold,2392,Spice Tiffins Family Restaurant,,
4272,147,295,230.08,User_147,Hyderabad,Gold,147,Sai Cafe South Indian,,
4273,2421,262,1011.35,User_2421,Hyderabad,Gold,2421,Hotel Cafe Punjabi,,
4274,2975,73,510.81,User_2975,Chennai,Gold,2975,Spice Mess Andhra,,
4275,1855,208,957.08,User_1855,Chennai,Regular,1855,New Curry House South Indian,,
4276,584,405,207.75,User_584,Bangalore,Gold,584,Royal Dhaba Punjabi,,
4277,1496,371,1188.74,User_1496,Chennai,Regular,1496,Sai Dhaba Family Restaurant,,
4278,2092,27,358.42,User_2092,Pune,Regular,2092,Darbar Dhaba Pure Veg,,
4279,2478,359,946.73,User_2478,Chennai,Gold,2478,Sri Foods South Indian,,
4280,2028,96,615.13,User_2028,Bangalore,Regular,2028,Annapurna Biryani Non-Veg,,
4281,2082,494,1435.09,User_2082,Pune,Regular,2082,Hotel Restaurant North Indian,,
4282,2250,199,179.08,User_2250,Pune,Gold,2250,Sri Eatery Chinese,,
4283,2525,58,939.77,User_2525,Chennai,Regular,2525,Sai Biryani Multicuisine,,
4284,1352,120,321.81,User_1352,Pune,Gold,1352,Classic Biryani Multicuisine,,
4285,1493,389,1158.26,User_1493,Chennai,Regular,1493,Ruchi Mess Multicuisine,,
4286,2167,183,295.39,User_2167,Hyderabad,Gold,2167,Taste of Biryani Non-Veg,,
4287,1204,210,910.65,User_1204,Bangalore,Gold,1204,Annapurna Restaurant South Indian,,
4288,2068,216,353.2,User_2068,Bangalore,Regular,2068,Classic Delights Non-Veg,,
4289,1081,134,110.23,User_1081,Hyderabad,Gold,1081,New Tiffins Non-Veg,,
4290,1728,440,1371.21,User_1728,Bangalore,Gold,1728,Annapurna Kitchen North Indian,,
4291,375,284,1370.63,User_375,Chennai,Gold,375,Ruchi Foods Multicuisine,,
4292,1181,74,950.44,User_1181,Pune,Gold,1181,Spice Dhaba Non-Veg,,
4293,1247,3,1209.16,User_1247,Pune,Gold,1247,Darbar Eatery Andhra,,
4294,1483,8,575.18,User_1483,Chennai,Gold,1483,New Mess Punjabi,,
4295,2946,387,875.06,User_2946,Chennai,Gold,2946,New Tiffins Andhra,,
4296,418,56,290.24,User_418,Bangalore,Regular,418,Sri Delights Pure Veg,,
4297,593,452,222.22,User_593,Hyderabad,Gold,593,Classic Delights Multicuisine,,
4298,327,253,1071.35,User_327,Hyderabad,Regular,327,New Restaurant North Indian,,
4299,1468,421,336.24,User_1468,Chennai,Gold,1468,Ruchi Foods Chinese,,
4300,1569,162,1488.48,User_1569,Pune,Gold,1569,New Foods Multicuisine,,
4301,1923,438,1162.91,User_1923,Chennai,Regular,1923,Grand Biryani Pure Veg,,
4302,512,92,621.87,User_512,Hyderabad,Regular,512,Amma Delights Pure Veg,,
4303,1806,59,944.62,User_1806,Chennai,Gold,1806,Sai Biryani Non-Veg,,
4304,2374,333,1425.74,User_2374,Bangalore,Regular,2374,Amma Mess Multicuisine,,
4305,819,330,133.48,User_819,Pune,Regular,819,Udupi Eatery Multicuisine,,
4306,529,91,1411.25,User_529,Pune,Gold,529,Annapurna Mess Non-Veg,,
4307,2889,247,512.57,User_2889,Chennai,Gold,2889,Hotel Mess Punjabi,,
4308,2257,404,1419.35,User_2257,Chennai,Gold,2257,Classic Dhaba South Indian,,
4309,2109,474,745.45,User_2109,Bangalore,Gold,2109,Annapurna Tiffins Pure Veg,,
4310,2111,36,1265.64,User_2111,Hyderabad,Gold,2111,Sai Dhaba South Indian,,
4311,1963,26,1196.22,User_1963,Pune,Gold,1963,Spice Eatery Family Restaurant,,
4312,2373,324,1420.53,User_2373,Chennai,Gold,2373,Grand Delights Multicuisine,,
4313,398,220,510.64,User_398,Pune,Gold,398,Spice Kitchen North Indian,,
4314,1962,465,948.95,User_1962,Pune,Gold,1962,Sai Eatery North Indian,,
4315,1835,367,554.58,User_1835,Bangalore,Regular,1835,Ruchi Restaurant Punjabi,,
4316,63,44,425.15,User_63,Pune,Regular,63,Classic Dhaba Pure Veg,,
4317,114,65,415.92,User_114,Bangalore,Gold,114,Grand Eatery Non-Veg,,
4318,740,456,1483.77,User_740,Hyderabad,Gold,740,Hotel Dhaba Chinese,,
4319,2024,65,207.73,User_2024,Chennai,Regular,2024,Grand Eatery Non-Veg,,
4320,1986,438,831.84,User_1986,Bangalore,Regular,1986,Grand Biryani Pure Veg,,
4321,390,88,624.45,User_390,Chennai,Gold,390,Ruchi Eatery North Indian,,
4322,2421,123,1342.97,User_2421,Hyderabad,Gold,2421,Grand Restaurant Non-Veg,,
4323,1975,241,1057.77,User_1975,Bangalore,Regular,1975,Hotel Biryani Andhra,,
4324,207,52,1089.88,User_207,Bangalore,Gold,207,Udupi Curry House South Indian,,
4325,1142,471,158.6,User_1142,Pune,Regular,1142,Swagath Tiffins Punjabi,,
4326,1974,57,1138.44,User_1974,Pune,Gold,1974,Spice Mess Punjabi,,
4327,2938,412,1014.69,User_2938,Bangalore,Regular,2938,Darbar Cafe Pure Veg,,
4328,2575,18,477.89,User_2575,Hyderabad,Regular,2575,Annapurna Kitchen Family Restaurant,,
4329,287,20,133.2,User_287,Bangalore,Regular,287,Hotel Cafe Punjabi,,
4330,1749,36,310.18,User_1749,Pune,Regular,1749,Sai Dhaba South Indian,,
4331,2184,134,630.86,User_2184,Hyderabad,Regular,2184,New Tiffins Non-Veg,,
4332,1588,417,235.89,User_1588,Hyderabad,Gold,1588,Hotel Biryani North Indian,,
4333,2973,327,982.68,User_2973,Hyderabad,Gold,2973,Royal Tiffins Chinese,,
4334,1919,344,1023.71,User_1919,Chennai,Gold,1919,Annapurna Kitchen North Indian,,
4335,2627,401,185.18,User_2627,Bangalore,Gold,2627,Darbar Eatery Pure Veg,,
4336,102,66,253.22,User_102,Hyderabad,Regular,102,Swagath Dhaba Punjabi,,
4337,2995,417,1259.43,User_2995,Chennai,Regular,2995,Hotel Biryani North Indian,,
4338,2166,337,1031.29,User_2166,Chennai,Gold,2166,Annapurna Tiffins Chinese,,
4339,1631,414,474.22,User_1631,Bangalore,Regular,1631,Darbar Delights South Indian,,
4340,2592,313,450.56,User_2592,Hyderabad,Regular,2592,Spice Curry House South Indian,,
4341,2994,234,584.03,User_2994,Bangalore,Gold,2994,Swagath Kitchen North Indian,,
4342,1905,261,1312.67,User_1905,Bangalore,Gold,1905,Spice Mess Non-Veg,,
4343,1531,443,407.75,User_1531,Bangalore,Gold,1531,Darbar Foods Andhra,,
4344,1617,56,1283.69,User_1617,Pune,Gold,1617,Sri Delights Pure Veg,,
4345,464,440,1388.0,User_464,Chennai,Regular,464,Annapurna Kitchen North Indian,,
4346,2386,106,695.24,User_2386,Chennai,Gold,2386,Spice Foods Non-Veg,,
4347,2737,73,1271.81,User_2737,Hyderabad,Regular,2737,Spice Mess Andhra,,
4348,1788,283,742.2,User_1788,Pune,Gold,1788,Grand Kitchen Punjabi,,
4349,1415,394,765.53,User_1415,Bangalore,Regular,1415,Grand Tiffins South Indian,,
4350,1109,107,644.71,User_1109,Chennai,Gold,1109,Spice Kitchen Punjabi,,
4351,2265,476,795.31,User_2265,Pune,Gold,2265,Royal Curry House Multicuisine,,
4352,268,66,1119.31,User_268,Hyderabad,Gold,268,Swagath Dhaba Punjabi,,
4353,678,485,704.09,User_678,Bangalore,Regular,678,Grand Dhaba Andhra,,
4354,2792,255,1037.94,User_2792,Chennai,Regular,2792,Hotel Tiffins Punjabi,,
4355,2758,181,725.12,User_2758,Hyderabad,Gold,2758,Classic Foods Pure Veg,,
4356,560,28,394.12,User_560,Bangalore,Gold,560,Swagath Delights Multicuisine,,
4357,2675,111,686.26,User_2675,Hyderabad,Gold,2675,Ruchi Dhaba Chinese,,
4358,644,411,339.42,User_644,Pune,Regular,644,Swagath Delights Family Restaurant,,
4359,805,223,650.06,User_805,Pune,Gold,805,Amma Eatery Punjabi,,
4360,558,66,514.96,User_558,Hyderabad,Regular,558,Swagath Dhaba Punjabi,,
4361,778,237,301.03,User_778,Hyderabad,Gold,778,Grand Restaurant South Indian,,
4362,1321,465,1117.53,User_1321,Pune,Gold,1321,Sai Eatery North Indian,,
4363,1418,429,400.38,User_1418,Chennai,Gold,1418,Annapurna Biryani Pure Veg,,
4364,647,164,1162.64,User_647,Hyderabad,Gold,647,Udupi Mess Family Restaurant,,
4365,2633,113,156.89,User_2633,Hyderabad,Gold,2633,Darbar Biryani Pure Veg,,
4366,159,409,865.9,User_159,Chennai,Gold,159,Royal Kitchen Chinese,,
4367,632,280,1133.53,User_632,Chennai,Gold,632,Taste of Dhaba Andhra,,
4368,1693,470,110.12,User_1693,Pune,Gold,1693,Darbar Foods Multicuisine,,
4369,269,240,1098.19,User_269,Bangalore,Gold,269,New Mess Andhra,,
4370,164,393,1211.02,User_164,Chennai,Regular,164,Classic Dhaba Andhra,,
4371,1554,216,1194.06,User_1554,Hyderabad,Regular,1554,Classic Delights Non-Veg,,
4372,2861,397,1080.67,User_2861,Pune,Gold,2861,Amma Foods Family Restaurant,,
4373,1685,333,1145.56,User_1685,Chennai,Regular,1685,Amma Mess Multicuisine,,
4374,283,481,192.31,User_283,Hyderabad,Regular,283,Sai Restaurant Non-Veg,,
4375,13,395,682.58,User_13,Chennai,Gold,13,Royal Restaurant Punjabi,,
4376,870,321,656.05,User_870,Bangalore,Gold,870,Sai Restaurant Non-Veg,,
4377,380,329,909.22,User_380,Bangalore,Regular,380,Spice Tiffins Pure Veg,,
4378,2707,185,539.98,User_2707,Bangalore,Gold,2707,Hotel Dhaba Non-Veg,,
4379,1032,100,596.85,User_1032,Bangalore,Regular,1032,Spice Delights Family Restaurant,,
4380,2362,139,441.86,User_2362,Chennai,Regular,2362,Ruchi Cafe South Indian,,
4381,171,469,1335.3,User_171,Hyderabad,Regular,171,Annapurna Foods Family Restaurant,,
4382,2100,481,207.87,User_2100,Hyderabad,Regular,2100,Sai Restaurant Non-Veg,,
4383,2433,58,1268.75,User_2433,Hyderabad,Regular,2433,Sai Biryani Multicuisine,,
4384,259,468,408.82,User_259,Bangalore,Gold,259,New Restaurant North Indian,,
4385,1609,312,740.69,User_1609,Hyderabad,Gold,1609,Udupi Curry House Chinese,,
4386,2441,103,1144.76,User_2441,Bangalore,Regular,2441,Darbar Restaurant North Indian,,
4387,479,5,188.68,User_479,Chennai,Regular,479,Udupi Foods South Indian,,
4388,12,482,639.73,User_12,Pune,Regular,12,Classic Tiffins Pure Veg,,
4389,2400,393,342.23,User_2400,Pune,Regular,2400,Classic Dhaba Andhra,,
4390,392,250,669.75,User_392,Chennai,Regular,392,Sai Foods Non-Veg,,
4391,2539,312,1439.03,User_2539,Hyderabad,Regular,2539,Udupi Curry House Chinese,,
4392,635,142,446.53,User_635,Pune,Regular,635,Ruchi Eatery Family Restaurant,,
4393,233,357,1406.84,User_233,Bangalore,Gold,233,Grand Mess Punjabi,,
4394,905,162,1179.97,User_905,Bangalore,Regular,905,New Foods Multicuisine,,
4395,1415,6,444.14,User_1415,Bangalore,Regular,1415,Ruchi Restaurant South Indian,,
4396,2110,287,287.76,User_2110,Chennai,Regular,2110,Amma Cafe South Indian,,
4397,1990,97,1073.49,User_1990,Chennai,Regular,1990,Annapurna Delights Andhra,,
4398,372,406,580.97,User_372,Chennai,Regular,372,Spice Foods Non-Veg,,
4399,1845,330,246.59,User_1845,Hyderabad,Regular,1845,Udupi Eatery Multicuisine,,
4400,556,498,762.17,User_556,Chennai,Regular,556,Darbar Tiffins Non-Veg,,
4401,2869,70,436.8,User_2869,Bangalore,Regular,2869,Swagath Delights Punjabi,,
4402,2760,366,703.27,User_2760,Hyderabad,Regular,2760,Swagath Mess Chinese,,
4403,24,82,316.7,User_24,Hyderabad,Regular,24,Udupi Kitchen Pure Veg,,
4404,2311,97,843.42,User_2311,Hyderabad,Regular,2311,Annapurna Delights Andhra,,
4405,1490,85,344.38,User_1490,Hyderabad,Regular,1490,Royal Kitchen South Indian,,
4406,1452,323,755.86,User_1452,Bangalore,Regular,1452,Taste of Mess Chinese,,
4407,20,140,407.2,User_20,Hyderabad,Gold,20,Royal Tiffins Punjabi,,
4408,143,174,1106.69,User_143,Bangalore,Gold,143,Amma Biryani North Indian,,
4409,749,474,575.2,User_749,Bangalore,Regular,749,Annapurna Tiffins Pure Veg,,
4410,1164,21,1133.65,User_1164,Bangalore,Regular,1164,Grand Biryani Family Restaurant,,
4411,1050,478,1132.38,User_1050,Chennai,Regular,1050,New Tiffins Pure Veg,,
4412,128,480,107.87,User_128,Hyderabad,Regular,128,Ruchi Curry House South Indian,,
4413,2579,344,667.54,User_2579,Bangalore,Gold,2579,Annapurna Kitchen North Indian,,
4414,490,185,330.87,User_490,Bangalore,Gold,490,Hotel Dhaba Non-Veg,,
4415,1040,444,1004.49,User_1040,Chennai,Regular,1040,Classic Cafe Family Restaurant,,
4416,1601,204,1150.88,User_1601,Bangalore,Regular,1601,Udupi Dhaba Non-Veg,,
4417,245,435,793.36,User_245,Chennai,Regular,245,Classic Delights North Indian,,
4418,705,463,718.59,User_705,Bangalore,Regular,705,Hotel Delights Chinese,,
4419,2636,356,939.12,User_2636,Hyderabad,Regular,2636,Hotel Foods Multicuisine,,
4420,439,319,1098.23,User_439,Pune,Gold,439,Darbar Eatery Family Restaurant,,
4421,2127,119,313.26,User_2127,Pune,Gold,2127,Spice Restaurant Non-Veg,,
4422,1891,317,1003.7,User_1891,Bangalore,Gold,1891,Darbar Cafe Pure Veg,,
4423,2284,432,237.92,User_2284,Pune,Regular,2284,Hotel Eatery Pure Veg,,
4424,2465,49,476.18,User_2465,Hyderabad,Gold,2465,Amma Curry House Punjabi,,
4425,1431,450,626.32,User_1431,Bangalore,Regular,1431,New Foods Chinese,,
4426,2899,188,297.99,User_2899,Bangalore,Regular,2899,Swagath Mess Multicuisine,,
4427,2269,73,1180.18,User_2269,Hyderabad,Regular,2269,Spice Mess Andhra,,
4428,1855,293,791.18,User_1855,Chennai,Regular,1855,Royal Eatery South Indian,,
4429,74,386,1037.79,User_74,Pune,Regular,74,Sai Cafe Andhra,,
4430,1205,61,928.11,User_1205,Chennai,Gold,1205,Hotel Curry House North Indian,,
4431,132,121,1283.37,User_132,Hyderabad,Gold,132,Sri Delights Non-Veg,,
4432,907,334,566.92,User_907,Bangalore,Regular,907,Darbar Tiffins Family Restaurant,,
4433,2656,475,127.91,User_2656,Bangalore,Gold,2656,Ruchi Kitchen Punjabi,,
4434,1668,387,448.51,User_1668,Hyderabad,Gold,1668,New Tiffins Andhra,,
4435,2238,467,527.96,User_2238,Chennai,Gold,2238,Sai Biryani South Indian,,
4436,308,333,1381.76,User_308,Bangalore,Regular,308,Amma Mess Multicuisine,,
4437,2282,2,183.69,User_2282,Bangalore,Regular,2282,Royal Delights South Indian,,
4438,1537,282,557.37,User_1537,Bangalore,Regular,1537,Hotel Curry House Chinese,,
4439,1802,433,995.92,User_1802,Hyderabad,Regular,1802,Sai Mess Multicuisine,,
4440,494,165,752.06,User_494,Hyderabad,Regular,494,Udupi Kitchen Chinese,,
4441,1537,38,1453.01,User_1537,Bangalore,Regular,1537,Grand Tiffins Multicuisine,,
4442,2553,224,1360.76,User_2553,Chennai,Gold,2553,Darbar Kitchen Non-Veg,,
4443,1870,496,814.98,User_1870,Bangalore,Regular,1870,Swagath Eatery Multicuisine,,
4444,1053,19,1499.07,User_1053,Hyderabad,Regular,1053,Classic Biryani Chinese,,
4445,2858,391,775.46,User_2858,Hyderabad,Regular,2858,Sri Biryani Family Restaurant,,
4446,179,480,421.58,User_179,Bangalore,Regular,179,Ruchi Curry House South Indian,,
4447,2506,261,1179.52,User_2506,Bangalore,Gold,2506,Spice Mess Non-Veg,,
4448,2389,390,207.86,User_2389,Pune,Regular,2389,Grand Restaurant Pure Veg,,
4449,842,186,779.45,User_842,Pune,Regular,842,Darbar Restaurant North Indian,,
4450,1537,27,533.74,User_1537,Bangalore,Regular,1537,Darbar Dhaba Pure Veg,,
4451,1844,88,620.25,User_1844,Hyderabad,Gold,1844,Ruchi Eatery North Indian,,
4452,2738,145,360.86,User_2738,Pune,Gold,2738,Amma Restaurant South Indian,,
4453,2266,488,1078.57,User_2266,Pune,Gold,2266,New Biryani North Indian,,
4454,374,262,1443.62,User_374,Hyderabad,Regular,374,Hotel Cafe Punjabi,,
4455,2284,347,798.08,User_2284,Pune,Regular,2284,Amma Delights Chinese,,
4456,737,37,334.95,User_737,Bangalore,Gold,737,Swagath Dhaba Andhra,,
4457,1252,482,924.78,User_1252,Chennai,Regular,1252,Classic Tiffins Pure Veg,,
4458,1835,276,427.0,User_1835,Bangalore,Regular,1835,Sri Kitchen Chinese,,
4459,1142,186,291.71,User_1142,Pune,Regular,1142,Darbar Restaurant North Indian,,
4460,54,419,872.91,User_54,Chennai,Regular,54,Darbar Delights Andhra,,
4461,2390,471,436.37,User_2390,Hyderabad,Gold,2390,Swagath Tiffins Punjabi,,
4462,2849,264,306.66,User_2849,Pune,Regular,2849,Classic Curry House South Indian,,
